timestamp,latitude,longitude,region,shoreline_position,erosion_rate,accretion_rate,net_shoreline_change,beach_width,beach_volume,dune_height,dune_width,cliff_retreat_rate,rock_strength,sediment_grain_size,sediment_composition,sand_supply,sediment_transport_rate,longshore_transport_rate,cross_shore_transport_rate,wave_height,wave_period,wave_direction,wave_energy,tidal_range,storm_surge_frequency,wind_speed,wind_direction,rainfall_intensity,runoff_volume,sea_level_rise,relative_sea_level_change,subsidence_rate,vegetation_cover,vegetation_health,root_density,bioturbation_index,human_activity,coastal_development,tourist_traffic,seawall_presence,seawall_condition,groyn_presence,beach_nourishment,protection_effectiveness,vulnerability_index,risk_assessment,economic_value,infrastructure_at_risk,property_damage_risk,evacuation_plan,community_preparedness,erosion_prediction_1_year,erosion_prediction_5_year,erosion_prediction_10_year,adaptation_cost,cost_benefit_ratio,monitoring_frequency,data_reliability,battery_level,signal_strength
2025-08-25T06:20:15.748Z,22.4657,70.0523,Jamnagar,97.56,-0.023,1.028,1.100,48.92,978.39,8.11,22.96,0.040,42.15,0.215,Sand,68.85,2.53,36.58,1.26,1.40,8.27,180.2,40.43,2.10,0.021,16.52,185.2,45.45,2.82,2.91,3.13,0.170,79.26,Excellent,68.25,0.277,Low,0.132,5.65,Absent,N/A,Absent,None,0.900,0.027,Low,969674.08,None,25271.60,Standby,High,0.12,-0.48,2.26,270727.84,2.24,Monthly,0.862,84.7,-15.0
2025-08-25T05:50:15.748Z,21.7881,72.1347,Bhavnagar,52.51,2.426,-0.032,-2.233,21.89,437.82,4.26,11.04,0.761,42.73,0.234,Sand,32.81,47.57,70.96,23.79,5.01,13.69,161.3,761.19,1.97,0.246,43.54,198.4,57.46,29.85,4.29,4.81,1.803,31.10,Fair,34.35,0.693,High,0.667,59.71,Present,Poor,Absent,None,0.039,0.851,Critical,429104.17,Buildings,475746.52,Active,Low,2.37,10.03,22.49,1899940.67,1.29,Daily,0.895,80.6,-12.9
2025-08-25T05:20:15.748Z,20.9356,70.1953,Veraval,91.16,0.550,0.872,0.627,45.08,901.59,7.10,21.52,0.143,52.35,0.249,Silt,63.73,8.93,42.79,4.46,1.91,9.09,177.4,142.84,2.07,0.041,20.36,189.3,52.56,6.66,3.42,3.44,0.494,68.28,Excellent,67.19,0.328,Low,0.171,13.33,Absent,N/A,Absent,Recent,0.900,0.207,Low,892870.16,None,89274.87,Standby,High,0.12,2.12,5.69,419050.71,2.06,Monthly,0.990,66.4,-11.5
2025-08-25T04:50:15.748Z,23.0236,72.5741,Ahmedabad Coast,94.10,0.300,1.015,0.844,46.84,936.87,7.50,23.82,0.096,51.37,0.292,Gravel,66.08,5.99,34.13,2.99,1.68,9.56,164.4,95.79,2.33,0.046,18.59,213.6,48.67,4.90,3.41,3.17,0.271,72.48,Excellent,67.45,0.366,Low,0.053,9.80,Absent,N/A,Absent,None,0.900,0.115,Low,928155.77,None,59870.19,Standby,High,0.71,0.63,4.31,381924.07,2.46,Monthly,0.854,92.7,-32.9
2025-08-25T04:20:15.748Z,22.2574,71.2130,Gujarat Coast,76.91,1.087,0.786,-0.428,36.53,730.55,5.94,18.66,0.462,45.39,0.379,Gravel,52.33,25.00,49.96,12.50,3.24,11.10,181.2,407.19,1.96,0.119,30.72,234.3,53.15,15.22,3.82,3.77,0.795,52.67,Good,46.63,0.475,Moderate,0.340,30.43,Absent,N/A,Absent,Recent,0.900,0.402,Moderate,721834.98,Roads,231804.19,Standby,Moderate,1.04,4.44,9.53,1079492.83,1.80,Weekly,0.898,96.5,-20.0
2025-08-25T03:50:15.748Z,21.6662,69.6346,Porbandar,54.55,2.352,0.180,-2.083,23.11,462.25,4.40,10.00,0.729,46.12,0.379,Silt,34.44,45.54,68.17,22.77,4.84,14.12,176.2,728.62,2.40,0.237,42.32,226.2,59.44,28.63,4.32,4.51,1.878,33.74,Fair,37.48,0.623,High,0.599,57.26,Present,Poor,Present,None,0.071,0.796,Critical,453534.78,Buildings,455387.69,Active,Low,2.89,12.37,23.79,1709135.49,1.02,Daily,0.956,99.7,-20.4
2025-08-25T03:20:15.748Z,22.2441,68.9516,Dwarka,55.58,2.419,0.207,-2.007,23.73,474.60,4.23,11.20,0.712,59.40,0.236,Mixed,35.26,44.51,70.42,22.26,4.76,13.44,181.5,712.16,2.35,0.267,41.71,213.6,46.79,28.01,4.50,4.73,1.881,36.57,Fair,37.52,0.661,High,0.699,56.03,Present,Poor,Present,None,0.088,0.832,Critical,465878.39,Buildings,445101.34,Active,Low,2.96,11.17,21.29,1654313.76,1.15,Daily,0.892,68.8,-11.3
2025-08-25T02:50:15.748Z,22.4849,70.0646,Jamnagar,91.29,0.447,0.895,0.636,45.16,903.18,7.06,23.84,0.141,56.05,0.334,Silt,63.84,8.79,38.86,4.40,1.90,8.22,174.0,140.72,1.74,0.064,20.28,214.1,60.86,6.58,3.84,3.27,0.510,75.06,Excellent,60.41,0.340,Low,0.135,13.17,Absent,N/A,Absent,Recent,0.900,0.154,Low,894463.28,None,87947.27,Standby,High,1.02,3.59,3.73,484558.01,2.25,Monthly,0.930,92.1,-33.2
2025-08-25T02:20:15.748Z,21.7456,72.1372,Bhavnagar,76.95,1.652,0.652,-0.425,36.55,731.05,6.24,19.01,0.852,51.99,0.261,Coral,52.36,32.78,52.31,16.39,4.02,9.95,173.6,563.00,2.35,0.138,38.52,256.6,50.80,15.19,4.20,3.85,1.011,61.73,Good,52.05,0.489,Moderate,0.369,30.38,Absent,N/A,Present,None,0.900,0.445,Moderate,722327.75,Roads,231393.54,Standby,Moderate,0.98,5.52,10.44,1056205.36,1.67,Weekly,0.962,82.8,-26.4
2025-08-25T01:50:15.748Z,20.9348,70.2085,Veraval,72.64,1.590,0.553,-0.744,33.97,679.40,5.47,15.67,0.439,40.45,0.212,Clay,48.92,27.44,46.64,13.72,3.40,11.27,166.1,439.09,2.50,0.165,31.47,219.9,56.86,17.77,4.21,4.02,0.946,57.78,Good,46.21,0.496,Moderate,0.426,35.55,Absent,N/A,Absent,None,0.900,0.498,High,670682.68,Roads,274431.10,Standby,Moderate,2.03,6.09,14.92,1324711.23,1.47,Weekly,0.852,68.7,-29.4
2025-08-25T01:20:15.748Z,23.0427,72.5625,Ahmedabad Coast,98.50,0.280,1.254,1.170,49.48,989.68,8.27,24.87,0.025,57.70,0.269,Gravel,69.60,1.59,33.83,0.79,1.33,7.36,191.9,25.39,2.24,0.037,15.95,191.2,45.43,2.26,3.42,3.12,-0.145,77.48,Excellent,66.25,0.268,Low,0.103,4.52,Absent,N/A,Absent,None,0.900,0.048,Low,980956.26,None,15869.78,Standby,High,-0.25,0.76,-0.98,287278.68,2.70,Monthly,0.986,94.3,-11.8
2025-08-25T00:50:15.748Z,22.2679,71.1741,Gujarat Coast,84.44,0.689,0.796,0.129,41.05,820.96,6.70,19.36,0.250,43.96,0.393,Silt,58.35,15.65,42.85,7.82,2.45,9.45,189.1,250.34,2.31,0.118,24.39,208.8,59.05,10.70,3.35,3.85,0.549,66.08,Good,60.86,0.423,Moderate,0.179,21.39,Absent,N/A,Present,None,0.900,0.269,Moderate,812244.38,None,156463.02,Standby,Moderate,0.80,2.36,8.69,552339.58,1.79,Weekly,0.967,99.4,-13.6
2025-08-25T00:20:15.748Z,21.6196,69.6452,Porbandar,80.61,0.777,0.598,-0.154,38.75,775.05,6.50,20.61,0.312,47.46,0.400,Coral,55.29,19.47,48.88,9.74,2.76,10.97,184.5,311.56,2.13,0.165,26.68,210.4,47.30,12.99,3.40,3.68,1.013,59.86,Good,50.82,0.438,Moderate,0.175,25.98,Absent,N/A,Absent,Recent,0.900,0.383,Moderate,766333.41,None,194722.16,Standby,Moderate,0.86,4.93,11.04,687644.24,2.12,Weekly,0.991,91.4,-33.8
2025-08-24T23:50:15.748Z,22.2206,68.9838,Dwarka,98.71,0.055,1.246,1.186,49.61,992.25,8.33,25.82,0.022,55.85,0.231,Gravel,69.77,1.37,25.39,0.69,1.31,7.67,156.9,21.96,2.04,-0.034,15.82,191.7,45.39,2.13,3.17,3.42,0.190,74.04,Excellent,71.00,0.328,Low,-0.036,4.26,Absent,N/A,Absent,None,0.900,0.011,Low,983532.68,None,13722.76,Standby,High,-0.33,1.72,-1.01,-179774.82,2.38,Monthly,0.972,83.6,-18.4
2025-08-24T23:20:15.748Z,22.4823,70.0346,Jamnagar,93.16,0.460,1.115,0.774,46.28,925.57,7.13,24.11,0.111,57.37,0.204,Sand,65.33,6.93,33.55,3.46,1.75,8.86,196.4,110.87,2.26,0.080,19.16,225.8,42.67,5.47,3.58,3.54,0.491,71.35,Excellent,67.87,0.400,Low,0.055,10.93,Absent,N/A,Absent,Recent,0.900,0.077,Low,916849.05,None,69292.46,Standby,High,0.14,1.65,3.73,49040.69,2.21,Monthly,0.933,60.3,-17.7
2025-08-24T22:50:15.748Z,21.7454,72.1712,Bhavnagar,57.46,2.216,0.119,-1.867,24.86,497.18,4.10,12.47,0.682,42.87,0.221,Mixed,36.77,42.63,71.25,21.31,4.61,12.90,172.2,682.05,1.91,0.279,40.58,255.1,54.74,26.88,4.26,4.70,1.718,39.56,Fair,31.05,0.622,High,0.532,53.77,Present,Poor,Absent,Recent,0.118,0.800,Critical,488463.53,Buildings,426280.39,Active,Low,2.40,10.74,23.28,1918143.70,1.05,Daily,0.889,99.9,-14.9
2025-08-24T22:20:15.748Z,20.8983,70.2245,Veraval,99.46,0.136,1.261,1.241,50.06,1001.25,7.70,25.67,0.010,51.68,0.206,Gravel,70.37,0.62,28.88,0.31,1.25,7.53,193.3,9.96,2.34,-0.020,15.37,231.5,57.96,1.68,3.31,3.02,-0.173,76.94,Excellent,66.81,0.347,Low,0.062,3.36,Absent,N/A,Absent,None,0.900,0.060,Low,992528.59,None,6226.18,Standby,High,-0.30,0.08,-1.93,-90933.27,2.35,Monthly,0.915,86.7,-32.6
2025-08-24T21:50:15.748Z,23.0128,72.5896,Ahmedabad Coast,94.24,0.426,1.116,0.854,46.93,938.54,7.14,22.99,0.094,58.03,0.255,Gravel,66.19,5.85,31.99,2.92,1.67,9.02,197.7,93.57,1.71,0.016,18.51,207.5,54.05,4.82,3.14,3.22,0.225,80.12,Excellent,69.21,0.392,Low,0.070,9.63,Absent,N/A,Absent,None,0.900,0.148,Low,929819.78,None,58483.51,Standby,High,0.76,2.03,4.46,146943.71,2.43,Monthly,0.937,87.6,-24.1
2025-08-24T21:20:15.748Z,22.2618,71.2099,Gujarat Coast,75.29,1.366,0.510,-0.548,35.56,711.17,6.50,18.58,0.397,52.28,0.399,Sand,51.04,24.80,47.38,12.40,3.18,11.89,161.7,396.74,2.30,0.154,29.88,255.9,62.46,16.19,3.71,3.71,1.160,57.36,Good,54.45,0.518,Moderate,0.373,32.37,Absent,N/A,Absent,None,0.900,0.432,Moderate,702448.52,Roads,247959.57,Standby,Moderate,1.08,6.93,11.97,905612.93,1.57,Weekly,0.867,90.5,-28.6
2025-08-24T20:50:15.748Z,21.6585,69.6140,Porbandar,80.77,0.755,0.803,-0.143,38.84,776.87,6.37,18.40,0.309,53.21,0.328,Clay,55.42,19.32,40.39,9.66,2.75,10.97,185.1,309.13,2.43,0.100,26.59,235.1,43.20,12.90,4.03,3.83,0.901,58.15,Good,52.74,0.449,Moderate,0.258,25.80,Absent,N/A,Absent,None,0.900,0.323,Moderate,768151.39,None,193207.18,Standby,Moderate,0.73,5.41,10.49,939883.58,2.08,Weekly,0.988,98.7,-29.6
2025-08-24T20:20:15.748Z,22.2467,68.9765,Dwarka,80.88,1.108,0.650,-0.134,38.91,778.20,6.67,19.95,0.307,41.58,0.341,Gravel,55.50,19.21,44.16,9.60,2.74,10.41,187.4,307.36,2.11,0.146,26.53,246.4,56.55,12.83,3.89,3.90,0.874,57.89,Good,55.26,0.414,Moderate,0.255,25.67,Absent,N/A,Present,None,0.900,0.334,Moderate,769481.34,None,192098.88,Standby,Moderate,1.19,3.44,10.89,880767.83,2.16,Weekly,0.899,76.9,-11.3
2025-08-24T19:50:15.748Z,22.4559,70.0576,Jamnagar,92.27,0.207,1.044,0.709,45.74,914.89,6.96,21.25,0.125,58.09,0.318,Clay,64.62,7.82,31.03,3.91,1.83,8.44,158.7,125.11,2.14,0.034,19.69,253.6,46.81,6.00,3.12,3.62,0.169,70.34,Excellent,65.67,0.393,Low,0.052,12.00,Absent,N/A,Absent,None,0.900,0.133,Low,906170.44,None,78191.30,Standby,High,0.35,1.01,5.81,152723.11,2.28,Monthly,0.914,91.5,-17.5
2025-08-24T19:20:15.748Z,21.7880,72.1756,Bhavnagar,79.88,1.063,0.693,-0.208,38.31,766.26,6.14,18.14,0.323,56.40,0.202,Mixed,54.71,20.21,39.77,10.10,2.82,10.73,152.7,323.28,2.20,0.117,27.12,193.2,56.01,13.43,4.17,4.02,0.941,61.46,Good,54.95,0.490,Moderate,0.328,26.86,Absent,N/A,Present,None,0.900,0.342,Moderate,757539.15,Roads,202050.71,Standby,Moderate,1.41,4.24,8.88,755962.09,1.97,Weekly,0.986,60.3,-21.4
2025-08-24T18:50:15.748Z,20.9188,70.1878,Veraval,95.83,0.233,1.153,0.972,47.88,957.68,7.85,24.28,0.068,42.25,0.346,Coral,67.47,4.25,37.77,2.13,1.54,9.16,191.2,68.05,2.31,-0.004,17.55,196.7,49.39,3.86,3.19,3.42,0.245,72.86,Excellent,61.65,0.325,Low,-0.011,7.72,Absent,N/A,Absent,None,0.900,0.060,Low,948961.98,None,42531.69,Standby,High,0.37,2.39,4.53,128313.93,2.27,Monthly,0.852,75.2,-15.4
2025-08-24T18:20:15.748Z,23.0231,72.5781,Ahmedabad Coast,72.84,1.233,0.493,-0.729,34.09,681.77,5.52,17.43,0.436,53.01,0.350,Mixed,49.08,27.25,58.61,13.62,3.38,10.91,178.6,435.93,2.19,0.190,31.35,210.0,52.44,17.66,3.68,4.22,1.302,58.56,Good,51.68,0.558,Moderate,0.465,35.31,Absent,N/A,Absent,None,0.900,0.469,High,673049.47,Roads,272458.77,Standby,Moderate,2.10,6.00,13.55,1217443.92,1.47,Weekly,0.929,77.7,-32.8
2025-08-24T17:50:15.748Z,22.2737,71.2072,Gujarat Coast,80.92,1.161,0.602,-0.131,38.93,778.68,6.12,20.36,0.307,49.04,0.382,Sand,55.54,19.17,52.53,9.59,2.73,10.92,179.3,306.72,2.49,0.075,26.50,252.7,55.15,12.81,3.43,3.95,0.756,65.30,Good,53.29,0.415,Moderate,0.247,25.62,Absent,N/A,Absent,None,0.900,0.326,Moderate,769957.70,None,191701.91,Standby,Moderate,1.64,3.53,10.89,974858.80,2.11,Weekly,0.929,73.4,-11.2
2025-08-24T17:20:15.748Z,21.6188,69.6411,Porbandar,75.86,1.433,0.703,-0.506,35.90,717.94,5.84,16.91,0.388,49.06,0.289,Clay,51.49,24.23,45.54,12.12,3.14,10.97,196.9,387.71,2.36,0.111,29.54,198.2,51.78,15.85,3.65,3.99,1.169,58.22,Good,53.57,0.522,Moderate,0.372,31.69,Absent,N/A,Absent,None,0.900,0.480,Moderate,709220.16,Roads,242316.53,Standby,Moderate,1.49,5.66,13.95,850859.71,1.89,Weekly,0.987,91.5,-33.9
2025-08-24T16:50:15.748Z,22.2241,68.9470,Dwarka,85.70,0.536,0.749,0.222,41.80,836.01,6.57,21.02,0.230,40.62,0.211,Gravel,59.36,14.39,46.85,7.20,2.35,9.86,203.3,230.27,2.07,0.085,23.64,213.1,57.61,9.94,3.42,3.56,0.482,62.79,Good,60.52,0.402,Low,0.214,19.89,Absent,N/A,Absent,None,0.900,0.267,Moderate,827294.96,None,143920.86,Standby,High,0.86,3.55,6.24,766866.68,1.95,Monthly,0.899,95.4,-20.3
2025-08-24T16:20:15.748Z,22.4759,70.0504,Jamnagar,88.03,0.563,0.921,0.395,43.20,864.03,7.54,22.83,0.193,59.42,0.330,Sand,61.23,12.06,40.59,6.03,2.16,9.11,185.3,192.92,2.37,0.052,22.23,242.8,45.25,8.54,3.82,3.44,0.608,75.07,Good,56.62,0.351,Low,0.074,17.08,Absent,N/A,Absent,None,0.900,0.204,Low,855312.21,None,120573.16,Standby,High,0.41,2.95,4.13,369538.42,2.14,Monthly,0.888,66.2,-16.3
2025-08-24T15:50:15.748Z,21.7667,72.1471,Bhavnagar,94.72,0.151,1.047,0.890,47.22,944.36,7.37,22.24,0.160,52.77,0.228,Gravel,66.58,6.85,37.96,3.43,1.78,9.31,170.8,115.58,2.46,0.015,19.71,207.9,58.78,4.53,3.19,3.18,0.312,77.74,Excellent,70.48,0.323,Low,0.107,9.05,Absent,N/A,Absent,None,0.900,0.130,Low,935640.65,None,53632.79,Standby,High,0.07,2.56,3.49,299232.35,2.54,Monthly,0.942,75.6,-19.8
2025-08-24T15:20:15.748Z,20.9109,70.1992,Veraval,50.76,2.234,0.066,-2.363,20.84,416.74,3.82,9.06,0.789,48.03,0.360,Clay,31.41,49.33,72.35,24.67,5.15,13.84,157.9,789.31,2.37,0.303,44.60,199.8,60.08,30.91,4.69,4.76,2.140,26.77,Fair,27.92,0.681,High,0.664,61.81,Present,Poor,Present,None,0.011,0.929,Critical,408016.38,Buildings,493319.68,Active,Low,3.00,11.13,23.90,2100686.15,1.01,Daily,0.939,65.2,-34.5
2025-08-24T14:50:15.748Z,23.0088,72.5555,Ahmedabad Coast,95.23,0.190,1.066,0.928,47.52,950.48,7.91,24.16,0.078,42.55,0.218,Coral,66.99,4.85,34.62,2.43,1.59,7.64,200.4,77.66,2.47,0.068,17.91,186.9,51.56,4.22,3.19,3.13,0.219,75.07,Excellent,68.50,0.326,Low,0.016,8.44,Absent,N/A,Absent,None,0.900,0.101,Low,941757.36,None,48535.53,Standby,High,0.01,2.50,2.08,191088.51,2.50,Monthly,0.858,88.7,-26.2
2025-08-24T14:20:15.748Z,22.2536,71.1815,Gujarat Coast,90.99,0.365,1.106,0.614,44.97,899.49,7.13,22.24,0.146,55.26,0.250,Coral,63.59,9.10,37.94,4.55,1.93,8.82,162.6,145.63,1.86,0.099,20.46,249.7,52.23,6.77,3.28,3.41,0.294,64.92,Excellent,58.39,0.390,Low,0.138,13.54,Absent,N/A,Absent,None,0.900,0.207,Low,890774.94,None,91020.88,Standby,High,0.45,0.90,5.61,613440.54,2.07,Monthly,0.914,87.0,-12.3
2025-08-24T13:50:15.748Z,21.6656,69.6158,Porbandar,77.47,1.073,0.622,-0.387,36.86,737.29,6.42,18.58,0.362,52.49,0.388,Mixed,52.78,22.62,47.97,11.31,3.01,10.88,201.8,361.90,1.95,0.169,28.57,229.1,45.74,14.88,4.10,3.94,0.792,64.03,Good,51.51,0.507,Moderate,0.362,29.76,Absent,N/A,Present,Recent,0.900,0.380,Moderate,728575.27,Roads,226187.27,Standby,Moderate,1.32,4.86,9.11,1072982.81,1.96,Weekly,0.929,80.0,-26.3
2025-08-24T13:20:15.749Z,22.2271,68.9824,Dwarka,67.16,1.884,0.396,-1.149,30.68,613.65,5.28,15.25,0.527,47.87,0.364,Sand,44.53,32.92,60.67,16.46,3.83,11.19,188.7,526.76,1.87,0.191,34.75,207.1,55.80,21.06,4.32,4.36,1.355,50.18,Fair,42.77,0.556,High,0.418,42.12,Present,Good,Present,None,0.273,0.599,High,604930.63,Roads,329224.48,Standby,Low,1.77,7.71,17.42,1514493.93,1.76,Daily,0.854,91.8,-12.2
2025-08-24T12:50:15.749Z,22.4652,70.0542,Jamnagar,83.28,0.661,0.806,0.043,40.35,806.98,6.94,19.33,0.269,41.24,0.251,Coral,57.42,16.81,39.10,8.41,2.54,10.18,189.5,268.99,1.72,0.072,25.09,199.5,60.19,11.39,3.88,3.89,0.881,67.56,Good,61.51,0.388,Moderate,0.329,22.79,Absent,N/A,Absent,None,0.900,0.273,Moderate,798258.09,None,168118.26,Standby,Moderate,0.59,5.16,6.40,900887.23,2.16,Weekly,0.945,84.9,-24.4
2025-08-24T12:20:15.749Z,21.7568,72.1470,Bhavnagar,52.45,2.738,0.127,-2.238,21.85,437.10,4.57,11.07,0.941,59.45,0.217,Gravel,32.76,51.20,62.61,25.60,5.37,14.71,198.4,833.55,1.89,0.270,47.15,197.1,53.38,29.89,4.24,4.80,1.902,32.53,Fair,26.99,0.721,High,0.633,59.78,Present,Poor,Absent,Recent,0.038,0.841,Critical,428381.36,Buildings,476348.87,Active,Low,2.98,11.85,26.29,1777978.75,1.09,Daily,0.943,89.4,-22.2
2025-08-24T11:50:15.749Z,20.9137,70.1904,Veraval,96.24,0.262,1.124,1.003,48.13,962.55,7.50,22.86,0.062,41.28,0.272,Sand,67.79,3.85,29.48,1.92,1.51,8.44,191.9,61.55,2.08,0.018,17.31,230.3,60.43,3.62,3.43,3.49,0.040,82.18,Excellent,64.02,0.368,Low,0.043,7.23,Absent,N/A,Present,None,0.900,0.061,Low,953836.79,None,38469.34,Standby,High,0.48,-0.17,1.94,289211.95,2.33,Monthly,0.867,90.6,-29.1
2025-08-24T11:20:15.749Z,23.0126,72.5902,Ahmedabad Coast,86.63,0.932,0.772,0.291,42.36,847.17,6.46,22.00,0.452,54.79,0.223,Clay,60.10,18.18,46.62,9.09,2.75,10.43,189.0,309.85,2.40,0.060,27.80,204.1,59.77,9.38,3.28,3.76,0.597,72.73,Good,62.90,0.442,Low,0.171,18.77,Absent,N/A,Absent,None,0.900,0.252,Moderate,838456.92,None,134619.23,Standby,High,1.05,3.43,9.21,745339.76,2.33,Monthly,0.923,78.7,-32.6
2025-08-24T10:50:15.749Z,22.2669,71.2016,Gujarat Coast,63.05,2.079,0.389,-1.454,28.21,564.23,4.63,12.93,0.593,48.23,0.362,Gravel,41.24,37.04,64.97,18.52,4.16,13.10,182.3,592.65,2.06,0.257,37.22,223.9,52.60,23.53,4.65,4.08,1.515,41.85,Fair,39.85,0.610,High,0.526,47.06,Present,Fair,Absent,None,0.207,0.633,High,555512.57,Buildings,370406.19,Active,Low,1.75,9.16,18.60,1298399.63,1.22,Daily,0.961,63.7,-24.3
2025-08-24T10:20:15.749Z,21.6662,69.6243,Porbandar,84.34,0.876,0.849,0.122,40.99,819.81,6.26,20.31,0.252,47.82,0.230,Gravel,58.28,15.74,38.17,7.87,2.46,9.92,152.0,251.88,2.26,0.092,24.45,190.9,46.40,10.75,3.71,3.59,0.730,68.11,Good,62.37,0.442,Moderate,0.136,21.51,Absent,N/A,Absent,None,0.900,0.275,Moderate,811088.82,None,157425.99,Standby,Moderate,1.14,5.23,6.60,517676.34,2.27,Weekly,0.924,69.4,-31.7
2025-08-24T09:50:15.749Z,22.2556,68.9576,Dwarka,78.98,1.060,0.781,-0.274,37.77,755.48,6.45,18.43,0.338,51.68,0.332,Silt,53.99,21.10,48.62,10.55,2.89,9.93,209.5,337.65,2.35,0.092,27.66,209.1,56.41,13.97,4.09,3.82,0.834,52.34,Good,57.40,0.444,Moderate,0.198,27.94,Absent,N/A,Absent,None,0.900,0.403,Moderate,746759.78,Roads,211033.52,Standby,Moderate,1.07,4.80,12.95,599919.28,2.08,Weekly,0.860,71.9,-33.1
2025-08-24T09:20:15.749Z,22.4782,70.0696,Jamnagar,56.60,2.355,0.225,-1.931,24.35,486.93,4.79,12.49,0.696,59.42,0.326,Clay,36.09,43.48,69.96,21.74,4.68,13.63,209.0,695.72,2.08,0.263,41.09,199.3,51.03,27.40,4.66,4.50,1.558,36.68,Fair,35.14,0.627,High,0.510,54.79,Present,Poor,Absent,None,0.104,0.756,Critical,478210.30,Buildings,434824.75,Active,Low,2.70,10.03,20.84,1955103.63,0.95,Daily,0.904,73.6,-16.3
2025-08-24T08:50:15.749Z,21.7399,72.1699,Bhavnagar,98.80,0.019,1.145,1.192,49.66,993.24,8.32,23.30,0.021,51.56,0.243,Clay,69.84,1.29,23.65,0.64,1.30,8.89,194.5,20.64,1.79,0.055,15.77,236.9,49.39,2.08,3.20,3.12,-0.016,85.70,Excellent,73.32,0.283,Low,-0.055,4.16,Absent,N/A,Absent,None,0.900,-0.022,Low,984522.95,None,12897.54,Standby,High,-0.25,-1.11,2.18,-165743.69,2.71,Monthly,0.927,88.2,-32.0
2025-08-24T08:20:15.749Z,20.9195,70.1843,Veraval,56.15,2.181,-0.004,-1.964,24.08,481.53,4.39,12.40,0.703,58.98,0.242,Mixed,35.73,43.93,70.52,21.97,4.71,13.46,172.6,702.92,2.19,0.233,41.36,187.7,46.11,27.67,4.77,4.65,1.758,36.98,Fair,39.38,0.626,High,0.578,55.33,Present,Poor,Absent,Recent,0.097,0.804,Critical,472810.06,Buildings,439324.95,Active,Low,2.23,9.72,23.75,1823871.28,1.18,Daily,0.870,92.6,-29.8
2025-08-24T07:50:15.749Z,22.9995,72.5562,Ahmedabad Coast,67.08,1.728,0.284,-1.155,30.63,612.66,5.04,15.01,0.528,46.27,0.286,Clay,44.47,33.00,54.62,16.50,3.84,12.51,190.2,528.07,1.84,0.213,34.80,230.0,43.73,21.11,4.09,4.01,1.510,47.40,Fair,41.74,0.526,High,0.461,42.22,Present,Good,Absent,Recent,0.272,0.548,High,603946.62,Roads,330044.48,Standby,Low,1.63,8.03,16.89,1542733.92,1.38,Daily,0.940,77.0,-12.3
2025-08-24T07:20:15.749Z,22.2666,71.2036,Gujarat Coast,51.94,2.411,0.156,-2.276,21.55,430.97,4.14,11.22,0.770,41.72,0.224,Coral,32.36,48.15,65.87,24.07,5.05,14.31,195.9,770.33,2.39,0.300,43.89,257.1,47.98,30.19,4.63,4.83,1.855,39.34,Fair,32.09,0.682,High,0.658,60.39,Present,Poor,Absent,Recent,0.030,0.898,Critical,422255.26,Buildings,481453.95,Active,Low,3.07,12.65,24.49,2088361.22,1.09,Daily,0.980,100.0,-18.2
2025-08-24T06:50:15.749Z,21.6408,69.6441,Porbandar,58.29,2.179,0.098,-1.806,25.36,507.15,4.86,11.49,0.669,46.10,0.201,Gravel,37.43,41.80,57.32,20.90,4.54,13.68,202.9,668.76,2.34,0.201,40.08,180.6,61.86,26.39,4.25,4.65,1.749,37.20,Fair,37.30,0.646,High,0.514,52.77,Present,Poor,Absent,None,0.131,0.779,Critical,498431.53,Buildings,417973.72,Active,Low,2.16,8.94,21.11,1908137.02,1.09,Daily,0.993,74.6,-25.3
2025-08-24T06:20:15.749Z,22.2599,68.9481,Dwarka,99.99,0.180,1.328,1.280,50.38,1007.58,8.24,24.50,0.002,53.85,0.277,Gravel,70.80,0.10,24.30,0.05,1.21,8.67,157.0,1.52,1.86,0.010,15.06,259.2,57.49,1.36,3.50,3.40,0.211,83.03,Excellent,70.17,0.319,Low,-0.019,2.73,Absent,N/A,Present,Recent,0.900,-0.023,Low,998858.67,None,951.11,Standby,High,0.38,1.17,1.34,-118501.47,2.49,Monthly,0.866,92.1,-30.6
2025-08-24T05:50:15.749Z,22.4883,70.0454,Jamnagar,77.17,1.130,0.631,-0.408,36.69,733.75,6.12,16.93,0.367,42.97,0.349,Clay,52.54,22.91,42.04,11.46,3.03,10.97,178.2,366.63,2.09,0.132,28.75,220.7,53.10,15.06,3.83,3.70,0.742,55.02,Good,50.55,0.461,Moderate,0.370,30.11,Absent,N/A,Absent,None,0.900,0.455,Moderate,725029.09,Roads,229142.42,Standby,Moderate,1.45,4.30,13.93,1117183.13,1.57,Weekly,0.935,83.7,-24.4
2025-08-24T05:20:15.749Z,21.7478,72.1344,Bhavnagar,91.61,0.592,1.063,0.660,45.35,907.04,7.68,20.97,0.258,52.84,0.324,Coral,64.09,10.92,40.90,5.46,2.12,8.52,204.4,184.52,1.80,0.031,22.53,217.2,48.10,6.39,3.33,3.65,0.231,78.16,Excellent,62.95,0.402,Low,0.113,12.78,Absent,N/A,Absent,Recent,0.900,0.200,Low,898321.81,None,84731.83,Standby,High,0.77,3.43,2.13,191288.80,2.22,Monthly,0.944,88.7,-23.7
